ticker,name,sector,score,classification,roic,revenue_cagr_3yr,gross_margin,operating_margin,net_debt_to_ebitda,fcf_margin,dcf_upside_pct,current_price,dcf_intrinsic_value,shares_outstanding,red_flag_count,bottom_line,run_date
COST,Costco Wholesale Corporation,Consumer Defensive,74.5,Attractive Quality,0.35580505107920424,0.06640442726947482,0.12843206714262356,0.03772412665540356,-0.44693237796686075,0.028473849619416135,-0.3113077305836269,956.32,658.610191088266,443652540.0,1,Attractive Quality / DCF: overvalued,2026-05-31
CTRA,Coterra Energy Inc.,Energy,55.0,Neutral — Monitor,0.1026830570334718,-0.05472035045508339,0.41543492478744276,0.3200784826684107,0.8042447970327632,0.21373446697187704,0.4649698647493735,32.56,47.699418796239605,759356619.0,2,Neutral — Monitor / DCF: undervalued,2026-05-31
CCI,Crown Castle Inc.,Real Estate,47.1,Fails Quality Screen,0.07031474561655648,-0.15173892561897784,0.7408536585365854,0.4892120075046904,10.715272727272728,0.674249530956848,0.06665651289992432,91.5,97.59907093034307,436451983.0,3,Fails Quality Screen / DCF: fair,2026-05-31
CSX,CSX Corporation,Industrials,54.2,Neutral — Monitor,0.11072218149568153,-0.01737875164321634,0.3324581322736304,0.33479988646040304,2.968695375814397,0.12141640647175703,-0.969251001537873,45.26,1.3916996703958673,1858138856.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
CMI,Cummins Inc.,Industrials,74.8,Attractive Quality,0.18521278294701804,0.06246086056249833,0.25292545292545293,0.1147906147906148,0.9762831202519918,0.07086427086427087,-0.2638560511858986,646.63,476.0127616216624,137989067.0,0,Attractive Quality / DCF: overvalued,2026-05-31
CVS,CVS Health Corporation,Healthcare,33.9,Disqualified,0.02677237862750172,0.0763108477649228,0.13769346899894794,0.025829028495250792,7.250481695568401,0.019417161816314196,0.8858719177077219,90.98,171.57662707304854,1275927307.0,5,Disqualified / DCF: undervalued,2026-05-31
DHR,Danaher Corporation,Healthcare,50.4,Neutral — Monitor,0.05620178976595322,-0.026665255865112814,0.5911348095083034,0.19089873005535657,2.1714902807775376,0.2140996418104852,-0.4659843679807211,182.67,97.54863550096167,707770627.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
DHI,"D.R. Horton, Inc.",Consumer Cyclical,55.6,Neutral — Monitor,0.12415470245300576,0.007612158904120037,0.23696657557284004,0.12917221404713522,0.6730085073472545,0.09586749351832387,2.811133486572492,147.09,560.5796245399479,283579613.0,2,Neutral — Monitor / DCF: undervalued,2026-05-31
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,64.8,Neutral — Monitor,0.1443174716193784,0.07838539390453025,0.21881805460100856,0.11893149618687224,3.1829631204166224,0.08500666572822045,0.16903778801134461,203.91,238.37849535339328,114535003.0,0,Neutral — Monitor / DCF: undervalued,2026-05-31
DVA,DaVita Inc.,Healthcare,69.1,Attractive Quality,0.13415883044117274,0.055264367135682946,0.32247824884562265,0.14737263294644334,4.616746849188353,0.09606606841906319,2.0017935069159045,194.36,583.4285860041753,64185000.0,1,Attractive Quality / DCF: undervalued,2026-05-31
DECK,Deckers Outdoor Corporation,Consumer Cyclical,92.8,Elite Compounder,1.0656382131940052,0.1469097911350663,0.5770385958654284,0.23078119312259424,-1.0906953217827244,0.2005249716024133,1.9145319725776142,113.85,331.81946507796135,138880957.0,0,Elite Compounder / DCF: undervalued,2026-05-31
DE,Deere & Company,Industrials,47.8,Fails Quality Screen,0.08973043653671983,-0.0450056665565175,0.3648270457852905,0.18842494122915035,4.802161976664379,0.07233852009403335,-0.017620816153527393,542.18,532.6263458978805,270107282.0,2,Fails Quality Screen / DCF: fair,2026-05-31
DELL,Dell Technologies Inc.,Technology,70.3,Attractive Quality,0.41389425910471317,0.035349838884853435,0.19999471542567246,0.0743891912839754,1.6853695578805266,0.07532279941517378,2.7170609249939472,420.91,1564.5481139392025,325034188.0,2,Attractive Quality / DCF: undervalued,2026-05-31
DAL,"Delta Air Lines, Inc.",Industrials,71.3,Attractive Quality,0.14461622870258026,0.07799197884220499,0.24165141089577677,0.09188182564232056,1.7152680777909102,0.06064958020326999,-0.027966771632874886,82.48,80.17330067572048,656994340.0,0,Attractive Quality / DCF: fair,2026-05-31
DVN,Devon Energy Corporation,Energy,55.5,Neutral — Monitor,0.13708237845343105,-0.03570785468840698,0.2554689318128927,0.22434256457993948,0.9462820852077269,0.16272981149639285,-0.02192918294600916,44.49,43.514370650732054,1153403107.0,2,Neutral — Monitor / DCF: fair,2026-05-31
DXCM,"DexCom, Inc.",Healthcare,87.0,Elite Compounder,0.27187222675979883,0.1701360960301399,0.601008151008151,0.19558129558129558,0.347442031652558,0.23105963105963107,0.7243412837829064,73.74,127.15292626615151,385872977.0,1,Elite Compounder / DCF: undervalued,2026-05-31
FANG,"Diamondback Energy, Inc.",Energy,32.5,Disqualified,0.033432120559725345,0.15993445004276818,0.3497220175497354,0.3294259494942729,2.0586596070781664,-0.04708955723759126,,191.48,,281313297.0,7,Disqualified / DCF: unknown,2026-05-31
DLR,"Digital Realty Trust, Inc.",Real Estate,49.0,Fails Quality Screen,0.04214667263447645,0.09218604990875767,0.5539220690327601,0.15085579315954412,4.405828992862014,0.39461108133699524,-0.23967215826005367,190.0,144.4622899305898,351406070.0,3,Fails Quality Screen / DCF: overvalued,2026-05-31
DG,Dollar General Corporation,Consumer Defensive,44.5,Fails Quality Screen,0.0739933637812763,0.04125293834210786,0.30660930299520633,0.05157871377807827,4.497997363547543,0.05601810058329943,28.9153871515726,110.61,3308.9409728354453,220226320.0,1,Fails Quality Screen / DCF: undervalued,2026-05-31
DLTR,"Dollar Tree, Inc.",Consumer Defensive,63.0,Neutral — Monitor,0.12865726452557,0.0799582484358976,0.364046610824344,0.08515954213416582,2.6819855274850832,0.07212108099197395,1.525972454995208,116.44,294.124232659642,192174588.0,1,Neutral — Monitor / DCF: undervalued,2026-05-31
D,"Dominion Energy, Inc.",Utilities,49.0,Fails Quality Screen,0.05913289137543383,0.05798731389635825,0.49018538713195203,0.2987398521749667,5.854394613442347,-0.4410517387616624,,66.94,,879512484.0,4,Fails Quality Screen / DCF: unknown,2026-05-31
DPZ,Domino's Pizza Inc,Consumer Cyclical,71.2,Attractive Quality,0.7497900225840893,0.02876024391390608,0.3995065581051313,0.1922969946927061,4.665374259456355,0.13593214890544403,0.6307383851976509,310.58,506.4747276746864,33261870.0,2,Attractive Quality / DCF: undervalued,2026-05-31
DOV,Dover Corporation,Industrials,70.8,Attractive Quality,0.13002927363983488,0.010445978801371991,0.397669541607976,0.16970638873603952,1.0184556672807108,0.13757210162258693,-0.1865906965169361,211.36,171.9221903841804,134661414.0,0,Attractive Quality / DCF: overvalued,2026-05-31
DOW,Dow Inc.,Basic Materials,17.4,Disqualified,-0.03944936263275363,-0.11108214737616817,0.06337570056044836,0.003953162530024019,13.284511784511784,-0.03620396317053643,,33.75,,720741438.0,6,Disqualified / DCF: unknown,2026-05-31
DHR,Danaher Corporation,Healthcare,50.4,Neutral — Monitor,0.05620178976595322,-0.026665255865112814,0.5911348095083034,0.19089873005535657,2.1714902807775376,0.2140996418104852,-0.4659843679807211,182.67,97.54863550096167,707770627.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
DTE,DTE Energy Company,Utilities,43.4,Fails Quality Screen,0.06449654813078025,-0.06307993398170852,0.3030858732768433,0.15985835335778426,6.70660838261764,-0.06449981029467561,,142.87,,208028313.0,4,Fails Quality Screen / DCF: unknown,2026-05-31
DUK,Duke Energy Corporation (Holdin,Utilities,49.0,Fails Quality Screen,0.058901178104842564,0.03867971409471327,0.5117721872382666,0.2660607376616931,5.315190615835777,-0.05254831404907404,,122.73,,779596217.0,4,Fails Quality Screen / DCF: unknown,2026-05-31
DD,"DuPont de Nemours, Inc.",Basic Materials,27.4,Disqualified,0.01877058177826564,-0.19269293381346742,0.34501387063804934,0.12556577602569718,2.1370689655172415,0.025113155205139435,,48.42,0,405058202.0,5,Disqualified / DCF: unknown,2026-05-31
EMN,Eastman Chemical Company,Basic Materials,43.5,Fails Quality Screen,0.06417484271646755,-0.06127032466847515,0.21069469835466179,0.10923217550274222,3.246923076923077,0.048446069469835464,-0.6570440895019124,75.87,26.0200649294899,114349960.0,1,Fails Quality Screen / DCF: overvalued,2026-05-31
ETN,"Eaton Corporation, PLC",Industrials,75.2,Attractive Quality,0.14759619906939686,0.09769979247934413,0.3758743806470417,0.18977703293500436,1.603819388250526,0.12944476828912854,-0.47365063624686005,400.6,210.85555511950787,388300000.0,0,Attractive Quality / DCF: overvalued,2026-05-31
EBAY,eBay Inc.,Consumer Cyclical,75.0,Attractive Quality,0.22248564174409455,0.042572293921697035,0.7145045045045045,0.20513513513513512,1.7949324324324325,0.1291891891891892,-0.7410039270171157,109.27,28.300500894839775,444000000.0,2,Attractive Quality / DCF: overvalued,2026-05-31
ECL,Ecolab Inc.,Basic Materials,76.5,Attractive Quality,0.12969699846294092,0.04264019904644334,0.44464343456955946,0.17986841777976767,2.1802114606448244,0.11841777976767903,-0.36351433382475773,256.0,162.94033054086202,281437502.0,0,Attractive Quality / DCF: overvalued,2026-05-31
EIX,Edison International,Utilities,62.8,Neutral — Monitor,0.10939929644040522,0.03904776111316921,0.48071646736035617,0.27126365377646633,3.8438893016344724,-0.037014029093544544,,69.94,,384793941.0,2,Neutral — Monitor / DCF: unknown,2026-05-31
EW,Edwards Lifesciences Corporatio,Healthcare,72.1,Attractive Quality,0.14044335754985582,0.1077223514087009,0.7801107521919705,0.2696618102709473,-1.5398303331264225,0.22002109565561342,-0.2841830989074121,86.47,61.896687437476075,575800000.0,0,Attractive Quality / DCF: overvalued,2026-05-31
EA,Electronic Arts Inc.,Communication Services,71.3,Attractive Quality,0.16409868481652082,0.0046911288415614205,0.789669366617979,0.15429557827645732,-0.8457583547557841,0.30845837206214316,0.3783186568837842,201.72,278.03443946659695,250751484.0,2,Attractive Quality / DCF: undervalued,2026-05-31
ELV,"Elevance Health, Inc.",Healthcare,47.5,Fails Quality Screen,0.09470589678389216,0.08338453671992796,,0.040738229755178906,2.335369641747774,0.015939736346516006,-0.2028319954136054,393.19,313.4384877233245,217162380.0,1,Fails Quality Screen / DCF: overvalued,2026-05-31
LLY,Eli Lilly and Company,Healthcare,85.7,Elite Compounder,0.39357146112408586,0.31687374880620434,0.8304361834333144,0.45560686724251676,1.1117596945697787,0.09150186409733196,-0.6421522939266476,1105.0,395.42171521105433,891741406.0,1,Elite Compounder / DCF: overvalued,2026-05-31
EMR,Emerson Electric Company,Industrials,58.0,Neutral — Monitor,0.0793592654682494,0.09282630664203761,0.528363676731794,0.19604795737122557,2.524281876420748,0.14803507992895204,-0.6385139553778878,143.82,51.988922937552175,560100000.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
ENPH,"Enphase Energy, Inc.",Technology,43.5,Fails Quality Screen,0.09804166433279828,-0.14185407107518988,0.4664025770798752,0.11178457350210627,2.5459342023587834,0.06510656931333313,-0.9695565042651997,68.36,2.0811173684309594,131798220.0,3,Fails Quality Screen / DCF: overvalued,2026-05-31
ETR,Entergy Corporation,Utilities,46.0,Fails Quality Screen,0.059521047412634184,-0.020204385975384764,0.47716913810993794,0.2483317352409721,4.720210464683147,-0.21555323115119962,,109.05,,457886847.0,4,Fails Quality Screen / DCF: unknown,2026-05-31
EOG,"EOG Resources, Inc.",Energy,59.4,Neutral — Monitor,0.14828160196237383,-0.08514403108878366,0.6337791161101762,0.32105216544150206,0.45324651835775004,0.1527765476928527,0.13637831559946734,133.38,151.57013973465695,532628530.0,2,Neutral — Monitor / DCF: fair,2026-05-31
EPAM,"EPAM Systems, Inc.",Technology,49.0,Fails Quality Screen,0.16013449646108122,0.04190812675920319,0.28834613388611,0.0952900245113849,-1.6796383533211676,0.11227500689016202,1.062993041750081,102.46,211.3742670577133,52244451.0,3,Fails Quality Screen / DCF: undervalued,2026-05-31
EQT,EQT Corporation,Energy,54.7,Neutral — Monitor,0.08706790570578953,-0.11718245847505004,0.4587503233784062,0.36086767529204616,1.2877077139732944,0.33969271958336533,0.44971319778237173,54.93,79.63274595418568,625478000.0,1,Neutral — Monitor / DCF: undervalued,2026-05-31
EFX,"Equifax, Inc.",Industrials,55.5,Neutral — Monitor,0.0873979675854799,0.05848490317101085,0.5644744423409334,0.1802946744588032,2.678425385747778,0.1867314182237221,2.06052921003084,165.79,507.405137731013,119072409.0,2,Neutral — Monitor / DCF: undervalued,2026-05-31
EQIX,"Equinix, Inc.",Real Estate,49.0,Fails Quality Screen,0.049565949985387645,0.08265773019010236,0.5109037647824671,0.2133015080828903,5.120458424774445,-0.04339806878593903,,1068.04,,98624248.0,5,Fails Quality Screen / DCF: unknown,2026-05-31
EQR,Equity Residential,Real Estate,62.3,Neutral — Monitor,0.07219869788000934,0.04194040742424798,0.6287840271962234,0.2811129688531748,3.3660228997323545,0.41684585994837037,-0.21261303790545402,65.45,51.534476669088036,374712144.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
ESS,"Essex Property Trust, Inc.",Real Estate,65.3,Attractive Quality,0.07413546539803442,0.05510390234068829,0.6778342062526989,0.31892049413329304,4.319138736765476,0.4949148141966625,-0.022996262598478655,272.64,266.37029896515077,64261739.0,1,Attractive Quality / DCF: fair,2026-05-31
EL,"Estee Lauder Companies, Inc. (T",Consumer Defensive,19.4,Disqualified,-0.04743001094528136,-0.06871717508347608,0.7397040346223649,0.07964539997207874,44.83561643835616,0.046768113918749125,-0.9335489896527926,88.95,5.9108173703840965,247287571.0,7,Disqualified / DCF: overvalued,2026-05-31
ETSY,"Etsy, Inc.",Consumer Cyclical,49.0,Fails Quality Screen,0.33651670908459125,0.03963658980651208,0.7163864344073403,0.12759246485435588,4.577103637686332,0.22151891051884498,0.06888767194076462,67.92,72.59885067821673,94896231.0,3,Fails Quality Screen / DCF: fair,2026-05-31
EVRG,"Evergy, Inc.",Utilities,38.5,Fails Quality Screen,0.0563671827332239,0.005797706437296046,0.522661701556629,0.25712895866881375,5.5707052175827405,-0.12609031132581858,,82.04,,230513025.0,6,Fails Quality Screen / DCF: unknown,2026-05-31
ES,Eversource Energy (D/B/A),Utilities,42.1,Fails Quality Screen,0.05054330002742531,0.033017102123918285,0.8469225179674922,0.2206049437066314,5.462815123370743,-0.0033288689566674965,,68.27,,376080025.0,5,Fails Quality Screen / DCF: unknown,2026-05-31
EXC,Exelon Corporation,Utilities,44.4,Fails Quality Screen,0.05941815085259621,0.08336312473906027,0.42930167367466404,0.2120949789760079,5.842863894139887,-0.09378349410503752,,45.64,,1023208142.0,5,Fails Quality Screen / DCF: unknown,2026-05-31
EXPE,"Expedia Group, Inc.",Consumer Cyclical,81.8,Elite Compounder,0.6075156512111928,0.08087962506974211,0.9011742347111925,0.14681327631846874,0.3608210298883687,0.21109074865947194,0.9306351871787499,225.79,435.9181189130899,114498625.0,2,Elite Compounder / DCF: undervalued,2026-05-31
EXPD,Expeditors International of Was,Industrials,69.0,Attractive Quality,0.48400301330095763,-0.13447253986862018,0.1292198786720654,0.09508945200062625,-0.6704101179556754,0.0861323719223645,-0.466477711863411,157.99,84.2911863026997,130791133.0,0,Attractive Quality / DCF: overvalued,2026-05-31
EXR,Extra Space Storage Inc,Real Estate,48.2,Fails Quality Screen,0.059161011966465005,0.20629197785498432,0.7077694370639951,0.44085343720374165,5.737575619013538,0.5415340505018146,0.6822353992140313,144.31,242.76339046057686,211260936.0,5,Fails Quality Screen / DCF: undervalued,2026-05-31
XOM,Exxon Mobil Corporation,Energy,49.9,Fails Quality Screen,0.10306262391886199,-0.06688991546295975,0.21994103209274324,0.10477763541779225,0.4841447601084522,0.07289791759929609,-0.09068358788049864,145.26,132.08730202447876,4144947162.0,2,Fails Quality Screen / DCF: fair,2026-05-31
FFIV,"F5, Inc.",Technology,85.1,Elite Compounder,0.26032254379093556,0.04631913174341684,0.8141306290785966,0.2562870943423599,-1.2247599091230008,0.2935184153737348,0.3561848588738037,383.45,520.02908413516,56419247.0,1,Elite Compounder / DCF: undervalued,2026-05-31
FICO,Fair Isaac Corporation,Technology,83.0,Elite Compounder,0.6233869714285548,0.1306838755794808,0.8223278377432166,0.47003193077997596,3.091632201212371,0.3713956066421246,-0.515189941557016,1250.59,606.2986109882113,23190906.0,1,Elite Compounder / DCF: overvalued,2026-05-31
FAST,Fastenal Company,Industrials,78.0,Attractive Quality,0.3071225617506674,0.05515402516123835,0.45011889518931775,0.2019023230290836,0.0897087589654423,0.128114139381745,-0.5137177564079086,44.2,21.49367516677044,1148035061.0,0,Attractive Quality / DCF: overvalued,2026-05-31
FRT,Federal Realty Investment Trust,Real Estate,53.9,Neutral — Monitor,0.058722046292711425,0.05982700870532742,0.6724853886901621,0.3592822377294318,5.046530421370439,0.2588322680271311,1.2350628611231211,119.63,267.38057007615896,86389197.0,2,Neutral — Monitor / DCF: undervalued,2026-05-31
FDX,FedEx Corporation,Industrials,49.8,Fails Quality Screen,0.07758864949633369,-0.020322071995889424,0.21603393762937015,0.06817096194527215,3.041166380789022,0.03390350976957896,-0.8953418258149572,411.75,43.09300322069137,238606756.0,1,Fails Quality Screen / DCF: overvalued,2026-05-31
FIS,Fidelity National Information S,Technology,57.2,Neutral — Monitor,0.04365235197652521,0.031797154725512033,0.36864287721270017,0.16474665168118385,3.690434782608696,0.17111548187693174,5.360189258739552,42.99,273.42453623321336,516879151.0,1,Neutral — Monitor / DCF: undervalued,2026-05-31
FSLR,"First Solar, Inc.",Technology,88.9,Elite Compounder,0.20350237014993564,0.258374947984624,0.4062437732020073,0.30594921691788446,-0.9971772209482607,0.227465888642627,-0.24949980235883767,306.79,230.2459556343322,107453363.0,1,Elite Compounder / DCF: overvalued,2026-05-31
FE,FirstEnergy Corp.,Utilities,45.5,Fails Quality Screen,0.0519608548693752,0.06594636102267804,0.6530815109343936,0.187740225314778,6.3122915674130535,-0.06660039761431412,,46.39,,578431175.0,4,Fails Quality Screen / DCF: unknown,2026-05-31
FMC,FMC Corporation,Basic Materials,24.6,Disqualified,-0.1738013999788948,-0.15769782577341196,0.3700178808329007,0.09574897617811617,,-0.05090269366095634,,13.66,,125045301.0,7,Disqualified / DCF: unknown,2026-05-31
F,Ford Motor Company,Consumer Cyclical,19.9,Disqualified,-0.05072749755905109,0.05815471849810683,0.008971148146763712,-0.04896217699861695,39.13743815283122,0.06657339520577571,6.78125491130296,17.44,135.70508565312363,3913840554.0,8,Disqualified / DCF: undervalued,2026-05-31
FTNT,"Fortinet, Inc.",Technology,73.2,Attractive Quality,-7.7224499023954944,0.15461947760091377,0.8045620330607682,0.3065915642096594,-0.6107647801817219,0.3273427848696982,-0.3264756003904666,137.97,92.92616141412732,732648391.0,1,Attractive Quality / DCF: overvalued,2026-05-31
FTV,Fortive Corporation,Technology,53.7,Neutral — Monitor,0.07037013064677065,-0.10624788606146962,0.6350171912192542,0.1731624630328677,2.526157028354736,0.2604409607847852,-0.4116890633731085,58.32,34.31029382408031,304861021.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
FOXA,Fox Corporation,Communication Services,83.7,Elite Compounder,0.180442039056359,0.052662023078771325,,0.19809815950920245,0.5492335671603014,0.1836196319018405,10.615429524842215,63.92,742.4582552279144,199481198.0,0,Elite Compounder / DCF: undervalued,2026-05-31
FOX,Fox Corporation,Communication Services,83.7,Elite Compounder,0.180442039056359,0.052662023078771325,,0.19809815950920245,0.5492335671603014,0.1836196319018405,10.894503149968875,57.39,682.6255357767137,220705117.0,0,Elite Compounder / DCF: undervalued,2026-05-31
FCX,"Freeport-McMoRan, Inc.",Basic Materials,58.9,Neutral — Monitor,0.16955488547135772,0.04391666611007472,0.28157437777349026,0.2508971638047463,0.7421257651641625,0.043063862627821727,-0.9199043976549238,65.71,5.263082030094955,1437559865.0,2,Neutral — Monitor / DCF: overvalued,2026-05-31
GRMN,Garmin Ltd.,Technology,85.5,Elite Compounder,0.23888694567122573,0.14235886942453901,0.5874393538958355,0.25892913951367735,-1.023719086512966,0.18810426140625675,0.48550677013252697,233.92,347.4897436694007,192856206.0,0,Elite Compounder / DCF: undervalued,2026-05-31
IT,"Gartner, Inc.",Technology,78.3,Attractive Quality,0.43719645871971674,0.05866587905959064,0.6839304958762401,0.18095584177001078,1.256414914076172,0.1808807327927334,1.3192238061901131,162.2,376.1781013640363,66951889.0,0,Attractive Quality / DCF: undervalued,2026-05-31
GE,GE Aerospace,Industrials,86.8,Elite Compounder,0.3568543805411067,0.1631543559703441,0.3148620652055392,0.18929233453276634,0.6717234518776424,0.15841238687166068,-0.5757235576810166,323.76,137.36374096519407,1043337235.0,0,Elite Compounder / DCF: overvalued,2026-05-31
GEHC,GE HealthCare Technologies Inc.,Healthcare,64.7,Neutral — Monitor,0.15245897241806616,0.039896976391051275,0.39985454545454546,0.13391515151515151,1.5771262546222926,0.07296969696969698,-0.13699949918232088,62.34,53.79945122097412,454891786.0,0,Neutral — Monitor / DCF: fair,2026-05-31
GEV,GE Vernova Inc.,Industrials,81.0,Elite Compounder,0.23797829811536264,0.08682326316822997,0.19793527372071032,0.0364873384469896,-3.4237288135593222,0.0974571818850478,-0.7869481429739739,968.32,206.30237419544164,268719995.0,0,Elite Compounder / DCF: overvalued,2026-05-31
GEN,Gen Digital Inc.,Technology,73.0,Attractive Quality,0.1258586451352791,0.1465900735417971,0.7846,0.431,3.0540225417800233,0.3046,3.191349797288082,25.79,108.09491127205962,602433854.0,0,Attractive Quality / DCF: undervalued,2026-05-31
GNRC,Generac Holdlings Inc.,Industrials,45.0,Fails Quality Screen,0.05617942386290421,-0.026671490695003963,0.3829129750041992,0.06870536952023772,2.49003426662534,0.06370126773904547,-0.9234271197793529,277.91,21.280369142120023,58868681.0,1,Fails Quality Screen / DCF: overvalued,2026-05-31
GD,General Dynamics Corporation,Industrials,67.9,Attractive Quality,0.13855847352273,0.10069361914442676,0.1513035204567079,0.10192197906755471,1.1597449058951625,0.07533777354900095,0.5222617571365396,346.82,527.9508226100946,270430187.0,1,Attractive Quality / DCF: undervalued,2026-05-31
GIS,"General Mills, Inc.",Consumer Defensive,58.7,Neutral — Monitor,0.11278969629632217,0.00859240120451843,0.345519485184691,0.16869027947410015,3.806668706026308,0.11766547268379296,3.8803175348762893,33.81,165.00353585416735,533681218.0,0,Neutral — Monitor / DCF: undervalued,2026-05-31
GM,General Motors Company,Consumer Cyclical,31.4,Disqualified,0.019375808754962868,0.05685834354915076,0.06267464422572817,0.015722709559558748,5.98779296875,0.009571989903739616,,83.24,0,901665195.0,5,Disqualified / DCF: unknown,2026-05-31
GPC,Genuine Parts Company,Consumer Cyclical,37.2,Fails Quality Screen,0.015512063654932372,0.03220324726356383,0.3679278239578939,0.04998374289268527,8.037779107519334,0.01732187479899808,-0.6162628853607994,98.7,37.8748532148891,137624545.0,3,Fails Quality Screen / DCF: overvalued,2026-05-31
GILD,"Gilead Sciences, Inc.",Healthcare,82.4,Elite Compounder,0.2164784067142285,0.025736179862614117,0.7882616670063175,0.3974254466408532,1.2792341678939616,0.32117383329936827,0.6863616641208057,134.43,226.69759850775992,1241569874.0,0,Elite Compounder / DCF: undervalued,2026-05-31
HAL,Halliburton Company,Energy,51.9,Neutral — Monitor,0.09935583592151537,0.030076157483628574,0.1570501262170934,0.13933465560764516,1.8186560294568885,0.07536963577353047,0.17490579795953434,38.85,45.64509025072791,835397735.0,0,Neutral — Monitor / DCF: undervalued,2026-05-31
HAS,"Hasbro, Inc.",Consumer Cyclical,35.1,Fails Quality Screen,0.015761153893309256,-0.07063068574893083,0.645821368557633,0.22504413672813903,10.826385904598196,0.14781018016293365,3.2664683284811287,86.17,367.6415758652189,141490692.0,6,Fails Quality Screen / DCF: undervalued,2026-05-31
HCA,"HCA Healthcare, Inc.",Healthcare,74.6,Attractive Quality,0.22951712713814423,0.07868780037013456,0.415,0.15826719576719578,3.0543485227199896,0.10174603174603175,1.7816840572805186,378.54,1052.9786830429675,221839800.0,1,Attractive Quality / DCF: undervalued,2026-05-31
DOC,"Healthpeak Properties, Inc.",Real Estate,43.4,Fails Quality Screen,0.03260203841334508,0.1104698360850378,0.5999666254740458,0.19278288276542313,6.004440955826234,0.44356197599868485,2.0466984940167445,19.15,58.344276160420655,689419702.0,4,Fails Quality Screen / DCF: undervalued,2026-05-31
HSIC,"Henry Schein, Inc.",Healthcare,46.8,Fails Quality Screen,0.07996169469709281,0.013957826846691779,0.3113622572815534,0.057493932038834954,3.4024896265560165,0.03951759708737864,-0.1381051793049369,76.58,66.00390536882793,113916757.0,0,Fails Quality Screen / DCF: fair,2026-05-31
HSY,The Hershey Company,Consumer Defensive,48.6,Fails Quality Screen,0.1306009006884393,0.03917965670073964,0.33548561069861765,0.12504703839427686,2.4773144799932054,0.14959475140465198,0.7532188496490955,194.03,340.177053397414,148229858.0,3,Fails Quality Screen / DCF: undervalued,2026-05-31
HPE,Hewlett Packard Enterprise Comp,Technology,33.0,Disqualified,0.034724366281097666,0.06370170685761956,0.3025717284814556,0.04793561931420574,4.178041543026707,0.018282015395381386,,43.04,0,1326854089.0,6,Disqualified / DCF: unknown,2026-05-31
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,49.0,Fails Quality Screen,0.28360387083391014,0.11125593900582187,0.2820001661267547,0.22368967522219455,4.24363889857093,0.16147520558185896,-0.5954664626441821,327.66,132.54945885000728,227648372.0,3,Fails Quality Screen / DCF: overvalued,2026-05-31
HOLX,"Hologic, Inc.",Healthcare,57.5,Neutral — Monitor,0.11525304464835405,-0.0552502128671275,0.5164979880502377,0.19153761736373612,0.6076860030962572,0.22063163028898916,-0.19147742648253868,76.01,61.45580081306224,223244905.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
HD,"Home Depot, Inc. (The)",Consumer Cyclical,56.4,Neutral — Monitor,0.20829429875862612,0.015185146415588768,0.33315521334928316,0.12684976591390731,2.544698627411975,0.07678995403289957,-0.5504531557374441,317.14,142.56928618942695,997116682.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
HON,Honeywell International Inc.,Industrials,61.5,Neutral — Monitor,0.1471817670607937,0.0182371617394117,0.3693445862934672,0.17539127183376957,2.81140350877193,0.14481064045724054,-0.3935162335470982,237.86,144.25822868848724,633653119.0,0,Neutral — Monitor / DCF: overvalued,2026-05-31
HRL,Hormel Foods Corporation,Consumer Defensive,42.2,Fails Quality Screen,0.057312658711968806,-0.009525432287289193,0.1562688746885883,0.07394516510602867,2.1750259601268365,0.04413860381822147,0.13341164786143997,23.23,26.32915257982125,550284207.0,1,Fails Quality Screen / DCF: fair,2026-05-31
HST,"Host Hotels & Resorts, Inc.",Real Estate,63.8,Neutral — Monitor,0.08751968503937008,0.0760599281050931,0.5260058881256133,0.13591756624141316,2.6363636363636362,0.1416421328099444,-0.27390865860381447,22.98,16.685579025284344,684879281.0,1,Neutral — Monitor / DCF: overvalued,2026-05-31
HWM,Howmet Aerospace Inc.,Industrials,88.5,Elite Compounder,0.2041106581413163,0.13371585224230054,0.34173533688802715,0.25630150266602036,1.086631486367634,0.1734125060591372,-0.4410277234241369,258.25,144.35459042571665,400107483.0,0,Elite Compounder / DCF: overvalued,2026-05-31
HPQ,HP Inc.,Technology,61.7,Neutral — Monitor,0.4084766421220583,-0.04209584055759441,0.20602224432588842,0.06553937969074962,1.7376177820729646,0.05063748982728999,0.2754956328300171,27.04,34.48940191172366,914522690.0,1,Neutral — Monitor / DCF: undervalued,2026-05-31
HUBB,Hubbell Inc,Industrials,77.2,Attractive Quality,0.15829430326917543,0.05708836650420146,0.35316360401053964,0.20682339253327858,1.443028863456417,0.1496595147657667,0.025749173298316247,473.61,485.8050659658156,52841777.0,0,Attractive Quality / DCF: fair,2026-05-31
